Hole,Row_index,Ag_ppm,Al_ppm,Alpha,Alt1_Code,Alt1_Int,Alt1_Style,Alt2_Code,Alt2_Int,Alt2_Style,Alt3_Code,Alt3_Int,Alt3_Style,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Beta,Bi_ppm,Bin_variability,Ca_ppm,Carbonate_11300nm_Height,Carbonate_11300nm_WL,Carbonate_6500_Height,Carbonate_6500_WL,Carbonate_6500nm_Mask,Cd_ppm,Ce_ppm,Co_ppm,Computed_Plane_Azimuth,Computed_Plane_Dip,Cr_ppm,Cs_ppm,Cu_ppm,DS_U_TIR_TSA703_Group,DS_U_TIR_TSA703_Mineral,Density_g_cm3,Depth_m,Dip,Dip_Direction,Dy_ppm,Er_ppm,Eu_ppm,Fe_%,Felsic-Mafic_Index_Wvl,Felsic-Mafic_Index_wvl_RMean,Fill_Min1,Fill_Min2,Fill_Thickness,Fill_Type,Ga_ppm,Gd_ppm,Ge_ppm,Hf_ppm,Ho_ppm,In_ppm,Infill_Texture,K_ppm,La_ppm,Li_ppm,Lith1_Code,Lith1_Colour1,Lith1_Colour2,Lith1_Colour_Tone,Lith1_GrainSize,Lith1_Struct_Int,Lith1_Struct_Pct,Lith1_Structure,Lith1_Texture1,Lith1_Texture2,Lith1_Texture3,Lith1_Texture_Int,Lith1_pc,Lith2_Code,Lith2_Colour1,Lith2_Colour2,Lith2_Colour_Tone,Lith2_GrainSize,Lith2_Strat,Lith2_Struct_Pct,Lith2_Structure,Lith2_Structure_Int,Lith2_Texture1,Lith2_Texture2,Lith2_pc,Logged_By,Lu_ppm,Mg_ppm,Min1_Code,Min1_Pct,Min1_Style,Min2_Code,Min2_Pct,Min2_Style,Mn_ppm,Mo_ppm,Na_ppm,Nat_Gamma_cps,Nb_ppm,Nd_ppm,Ni_ppm,P_ppm,Pb_ppm,Pr_ppm,Pt_ppb,RQD_Pct,RQD_m,Rb_ppm,Re_ppm,Recovery_Pct,Recovery_m,Res_Deep,Res_Shallow,SSD_gcc,S_ppm,Sb_ppm,Sc_ppm,Se_ppm,Sm_ppm,Sn_ppm,Sr_ppm,Structure_Int,Structure_Type,Sulph1_Code,Sulph1_Pct,Sulph1_Style,Sulph2_Code,Sulph2_Pct,Sulph2_Style,Sulph3_Code,Sulph3_Pct,Sulph3_Style,Susc_SI_10-3,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_ppm,Tl_ppm,Tm_ppm,U_ppm,V_ppm,Vein1_Comp,Vein1_Morph,Vein1_Pct,Vein1_Style,Vein1_Thickness,Vein2_Comp,Vein2_Morph,Vein2_Pct,Vein2_Style,Vein2_Thickness,Vein3_Comp,Vein3_Morph,Vein3_Style,Vein3_pct,Vel_geomean_ms,Vel_std_ms,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm,pXRF_Ag_ppm,pXRF_As_ppm,pXRF_Au_ppm,pXRF_Ba_ppm,pXRF_Bi_ppm,pXRF_Ca_ppm,pXRF_Cd_ppm,pXRF_Co_ppm,pXRF_Cr_ppm,pXRF_Cs_ppm,pXRF_Cu_ppm,pXRF_Fe_ppm,pXRF_Hg_ppm,pXRF_K_ppm,pXRF_Mn_ppm,pXRF_Mo_ppm,pXRF_Ni_ppm,pXRF_P_ppm,pXRF_Pb_ppm,pXRF_Pt_ppm,pXRF_Rb_ppm,pXRF_S_ppm,pXRF_Sb_ppm,pXRF_Sc_ppm,pXRF_Se_ppm,pXRF_Sn_ppm,pXRF_Sr_ppm,pXRF_Te_ppm,pXRF_Th_ppm,pXRF_Ti_ppm,pXRF_U_ppm,pXRF_V_ppm,pXRF_W_ppm,pXRF_Y_ppm,pXRF_Zn_ppm,pXRF_Zr_ppm
dd0001,346,,64950.0,,he,w,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,617.0,1.8,,0.07,,11240.0,,,,,,0.09,,1.4,,,,0.8,7.0,SILICA,Quartz,2.6719999,230.44781,,,,,,2.36,,8920.7119,Xobs,Xobs,,Xobs,20.3,,1.1,8.2,,,Xobs,18487.0,,12.8,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1420.0,Xobs,,Xobs,Xobs,,Xobs,476.0,1.4,33355.0,,12.4,,6.0,139.0,5.0,,,100.0,1.0,57.6,,,,,,,147.0,0.2,6.0,,,1.8,86.5,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.92,,,11.24,1315.0,0.21,,2.8,6.0,qz,tb,1.0,re,1.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,6013.3261,,0.6,36.0,,56.0,318.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,347,,64950.0,,he,w,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,617.0,1.8,,0.07,,11240.0,,,,,,0.09,,1.4,,,,0.8,7.0,PLAGIOCLASE,Albite,2.6719999,230.98751000000001,,,,,,2.36,,8935.9375,Xobs,Xobs,,Xobs,20.3,,1.1,8.2,,,Xobs,18487.0,,12.8,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1420.0,Xobs,,Xobs,Xobs,,Xobs,476.0,1.4,33355.0,,12.4,,6.0,139.0,5.0,,,100.0,1.0,57.6,,,,,,,147.0,0.2,6.0,,,1.8,86.5,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.92,,,11.24,1315.0,0.21,,2.8,6.0,qz,tb,1.0,re,1.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,6143.3261,,0.6,36.0,,56.0,318.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,348,,64735.0,,he,w,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,636.0,1.8,,0.06,,10611.0,,,,,,0.11,,1.3,,,6.0,1.1,8.0,SILICA,Quartz,2.6719999,231.42791,,,,,,2.31,,8899.3427,Xobs,Xobs,,Xobs,19.8,,1.1,8.0,,,Xobs,18671.0,,11.8,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1483.0,Xobs,,Xobs,Xobs,,Xobs,450.0,1.5,33272.0,,12.0,,5.0,161.0,5.0,,,100.0,1.0,61.2,,,,,,,155.0,0.2,6.0,,,1.8,83.7,Xobs,qz,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.86,,,10.79,1316.0,0.24,,2.66,6.0,qz,tb,1.0,re,1.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,6143.3261,,0.6,31.3,,64.0,305.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,349,,64735.0,,he,w,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,636.0,1.8,,0.06,,10611.0,,,,,,0.11,,1.3,,,6.0,1.1,8.0,SILICA,Quartz,2.6719999,231.95323,,,,,,2.31,,8907.5127,Xobs,Xobs,,Xobs,19.8,,1.1,8.0,,,Xobs,18671.0,,11.8,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1483.0,Xobs,,Xobs,Xobs,,Xobs,450.0,1.5,33272.0,,12.0,,5.0,161.0,5.0,,,100.0,1.0,61.2,,,,,,,155.0,0.2,6.0,,,1.8,83.7,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.86,,,10.79,1316.0,0.24,,2.66,6.0,qz,tb,1.0,re,1.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,6049.978,,0.6,31.3,,64.0,305.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,350,,58572.0,,he,w,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,607.0,1.8,,0.06,,10429.0,,,,,,0.11,,1.2,,,6.0,0.9,8.0,SILICA,Quartz,2.6719999,232.45328999999998,,,,,,2.31,,8905.5791,Xobs,Xobs,,Xobs,18.8,,1.1,7.5,,,Xobs,18252.0,,11.9,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1310.0,Xobs,,Xobs,Xobs,,Xobs,461.0,1.5,32678.0,,11.3,,8.0,140.0,6.0,,,100.0,1.0,52.9,,,,,,,166.0,0.1,6.0,,,1.6,77.7,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.87,,,9.1,1272.0,0.22,,2.37,5.0,qz,tb,1.0,re,1.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,6049.978,,0.6,23.7,,57.0,263.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,351,,58572.0,,he,w,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,607.0,1.8,,0.06,,10429.0,,,,,,0.11,,1.2,,,6.0,0.9,8.0,SILICA,Quartz,2.6719999,232.94746,,,,,,2.31,,8899.666,Xobs,Xobs,,Xobs,18.8,,1.1,7.5,,,Xobs,18252.0,,11.9,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1310.0,Xobs,,Xobs,Xobs,,Xobs,461.0,1.5,32678.0,,11.3,,8.0,140.0,6.0,,,93.56060699999999,0.9356059999999999,52.9,,,,,,,166.0,0.1,6.0,,,1.6,77.7,Xobs,qz,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.87,,,9.1,1272.0,0.22,,2.37,5.0,qz,tb,1.0,re,1.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,6143.3261,,0.6,23.7,,57.0,263.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,352,,62814.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,618.0,1.7,,0.06,,11290.0,,,,,,,,1.2,,,8.0,1.2,11.0,PLAGIOCLASE,Albite,2.6719999,233.48701,,,,,,2.34,,8932.871,Xobs,Xobs,,Xobs,19.3,,1.2,7.9,,,Xobs,18995.0,,13.4,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1606.0,Xobs,,Xobs,Xobs,,Xobs,446.0,1.5,34529.0,,12.2,,6.0,150.0,5.0,,,83.0,0.8299999,54.2,,,,,,,147.0,0.2,6.0,,,1.8,74.8,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.91,,,10.27,1321.0,0.19,,2.68,6.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,6143.3261,,0.6,26.4,,37.0,296.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,353,,62814.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,618.0,1.7,,0.06,,11290.0,,,,,,,,1.2,,,8.0,1.2,11.0,SILICA,Quartz,2.6719999,233.94638999999998,,,,,,2.34,,8916.4521,Xobs,Xobs,,Xobs,19.3,,1.2,7.9,,,Xobs,18995.0,,13.4,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1606.0,Xobs,,Xobs,Xobs,,Xobs,446.0,1.5,34529.0,,12.2,,6.0,150.0,5.0,,,79.765625,0.7976562,54.2,,,,,,,147.0,0.2,6.0,,,1.8,74.8,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.91,,,10.27,1321.0,0.19,,2.68,6.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5706.9487,,0.6,26.4,,37.0,296.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,354,,54408.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,547.0,1.7,,,,9406.0,,,,,,,,1.2,,,6.0,0.6,7.0,SILICA,Quartz,2.6719999,234.44082000000003,,,,,,2.28,,8917.3906,Xobs,Xobs,,Xobs,19.7,,1.1,7.1,,,Xobs,17480.0,,13.4,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1725.0,Xobs,,Xobs,Xobs,,Xobs,408.0,18.4,33123.0,,11.7,,6.0,139.0,5.0,,,74.0,0.74,44.8,,,,,,,183.0,0.1,5.0,,,1.7,65.1,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.85,,,7.84,1293.0,0.21,,2.01,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,6056.6591,,0.6,21.8,,29.0,272.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,355,,54408.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,547.0,1.7,,,,9406.0,,,,,,,,1.2,,,6.0,0.6,7.0,PLAGIOCLASE,Albite,2.6719999,234.95597,,,,,,2.28,,8960.623,Xobs,Xobs,,Xobs,19.7,,1.1,7.1,,,Xobs,17480.0,,13.4,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1725.0,Xobs,,Xobs,Xobs,,Xobs,408.0,18.4,33123.0,,11.7,,6.0,139.0,5.0,,,82.884613,0.8288460999999999,44.8,,,,,,,183.0,0.1,5.0,,,1.7,65.1,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.85,,,7.84,1293.0,0.21,,2.01,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,0.6,21.8,,29.0,272.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,356,,59815.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,541.0,1.7,,,,7956.0,,,,,,,,1.2,,,6.0,0.6,9.0,SILICA,Quartz,2.6719999,235.45672000000002,,,,,,2.3,,8926.5468,Xobs,Xobs,,Xobs,19.2,,1.1,7.5,,,Xobs,17745.0,,13.3,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,2166.0,Xobs,,Xobs,Xobs,,Xobs,390.0,11.9,34117.0,,11.4,,5.0,143.0,5.0,,,95.0,0.9499999,53.5,,,,,,,175.0,0.2,6.0,,,1.6,68.1,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.85,,,8.96,1272.0,0.22,,2.33,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5663.3315,,0.6,23.6,,29.0,281.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,357,,59815.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,541.0,1.7,,,,7956.0,,,,,,,,1.2,,,6.0,0.6,9.0,PLAGIOCLASE,Albite,2.6719999,235.91175,,,,,,2.3,,8942.5127,Xobs,Xobs,,Xobs,19.2,,1.1,7.5,,,Xobs,17745.0,,13.3,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,2166.0,Xobs,,Xobs,Xobs,,Xobs,390.0,11.9,34117.0,,11.4,,5.0,143.0,5.0,,,88.5,0.8849999,53.5,,,,,,,175.0,0.2,6.0,,,1.6,68.1,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.85,,,8.96,1272.0,0.22,,2.33,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5663.3315,,0.6,23.6,,29.0,281.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,358,,61529.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,563.0,1.4,,,,7143.0,,,,,,,,1.1,,,6.0,0.6,9.0,SILICA,Quartz,2.6719999,236.45437,,,,,,2.18,,8910.1601,Xobs,Xobs,,Xobs,19.1,,1.2,7.7,,,Xobs,17776.0,,13.0,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1915.0,Xobs,,Xobs,Xobs,,Xobs,338.0,7.0,36222.0,,11.0,,7.0,149.0,5.0,,,69.0,0.69,49.8,,,,,,,195.0,0.1,6.0,,,1.5,66.5,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.83,,,9.15,1236.0,0.23,,2.25,5.0,qz,fc,2.0,ma,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5579.976,,0.6,23.7,,25.0,283.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,359,,61529.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,563.0,1.4,,,,7143.0,,,,,,,,1.1,,,6.0,0.6,9.0,SILICA,Quartz,2.6719999,236.94769,,,,,,2.18,,8910.2275,Xobs,Xobs,,Xobs,19.1,,1.2,7.7,,,Xobs,17776.0,,13.0,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1915.0,Xobs,,Xobs,Xobs,,Xobs,338.0,7.0,36222.0,,11.0,,7.0,149.0,5.0,,,75.925926,0.7592591999999999,49.8,,,,,,,195.0,0.1,6.0,,,1.5,66.5,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.83,,,9.15,1236.0,0.23,,2.25,5.0,qz,fc,2.0,ma,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5579.976,,0.6,23.7,,25.0,283.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,360,,63329.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.013000000000000001,587.0,1.8,,,,9597.0,,,,,,,,1.3,,,6.0,0.6,8.0,PLAGIOCLASE,Albite,2.6719999,237.46124,,,,,,2.23,,9003.4443,Xobs,Xobs,,Xobs,19.7,,1.1,7.6,,,Xobs,18399.0,,15.0,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,2014.0,Xobs,,Xobs,Xobs,,Xobs,412.0,1.0,32551.0,,11.6,,6.0,130.0,5.0,,,86.0,0.86,59.8,,,,,,,323.0,0.1,6.0,,,1.6,70.7,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.91,,,10.71,1323.0,0.22,,2.72,6.0,qz,fc,2.0,ma,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5626.6586,,0.6,29.3,,24.0,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,361,,64080.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,655.0,2.0,,0.11,,9047.0,,,,,,,,1.6,,,5.0,0.6,6.0,PLAGIOCLASE,Albite,2.6719999,238.00082,,,,,,2.19,,8928.0127,Xobs,Xobs,,Xobs,19.3,,1.0,7.8,,,Xobs,20067.0,,14.0,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1860.0,Xobs,,Xobs,Xobs,,Xobs,361.0,2.0,32272.0,,12.4,,7.0,121.0,7.0,,,94.509803,0.945098,63.0,,,,,,,928.0,0.2,6.0,,,1.7,74.1,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.91,,,11.0,1345.0,0.27,,2.74,6.0,qz,fc,2.0,ma,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5626.6586,,0.6,31.6,,29.0,303.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,362,,64080.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,655.0,2.0,,0.11,,9047.0,,,,,,,,1.6,,,5.0,0.6,6.0,PLAGIOCLASE,Albite,2.6719999,238.44307999999998,,,,,,2.19,,8913.6386,Xobs,Xobs,,Xobs,19.3,,1.0,7.8,,,Xobs,20067.0,,14.0,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1860.0,Xobs,,Xobs,Xobs,,Xobs,361.0,2.0,32272.0,,12.4,,7.0,121.0,7.0,,,100.0,1.0,63.0,,,,,,,928.0,0.2,6.0,,,1.7,74.1,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.91,,,11.0,1345.0,0.27,,2.74,6.0,qz,fc,2.0,ma,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,0.6,31.6,,29.0,303.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,363,,64080.0,,he,s,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,655.0,2.0,,0.11,,9047.0,,,,,,,,1.6,,,5.0,0.6,6.0,PLAGIOCLASE,Albite,2.6719999,238.95144,,,,,,2.19,,8981.8535,Xobs,Xobs,,Xobs,19.3,,1.0,7.8,,,Xobs,20067.0,,14.0,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,1860.0,Xobs,,Xobs,Xobs,,Xobs,361.0,2.0,32272.0,,12.4,,7.0,121.0,7.0,,,90.270271,0.9027026,63.0,,,,,,,928.0,0.2,6.0,,,1.7,74.1,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.91,,,11.0,1345.0,0.27,,2.74,6.0,qz,fc,2.0,ma,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5346.6582,,0.6,31.6,,29.0,303.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,364,,64820.0,,he,m,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006999999999999999,595.0,1.6,,0.05,,9993.0,,,,,,,,1.2,,,,0.7,9.0,SILICA,Quartz,2.6719999,239.44017999999997,,,,,,2.44,,9374.9375,Xobs,Xobs,,Xobs,19.3,,1.1,7.8,,,Xobs,17815.0,,14.0,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,2395.0,Xobs,,Xobs,Xobs,,Xobs,425.0,1.0,33245.0,,11.5,,8.0,156.0,5.0,,,76.0,0.7599999,58.5,,,,,,,348.0,0.2,6.0,,,1.7,72.7,Xobs,qz,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.89,,,10.33,1384.0,0.22,,2.68,6.0,qz,fc,2.0,ma,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,0.6,29.9,,28.0,289.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,365,,64820.0,,he,m,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006999999999999999,595.0,1.6,,0.05,,9993.0,,,,,,,,1.2,,,,0.7,9.0,SILICA,Quartz,2.6719999,239.94615,,,,,,2.44,,8905.1572,Xobs,Xobs,,Xobs,19.3,,1.1,7.8,,,Xobs,17815.0,,14.0,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,2395.0,Xobs,,Xobs,Xobs,,Xobs,425.0,1.0,33245.0,,11.5,,8.0,156.0,5.0,,,82.175437,0.8217544,58.5,,,,,,,348.0,0.2,6.0,,,1.7,72.7,Xobs,qz,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.89,,,10.33,1384.0,0.22,,2.68,6.0,qz,fc,2.0,ma,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5833.2797,,0.6,29.9,,28.0,289.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd0001,366,0.1,63028.0,,he,m,ds,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,,591.0,1.7,,0.13,,13560.0,,,,,,,,2.2,,,,0.9,7.0,PLAGIOCLASE,Albite,2.6719999,240.49797999999998,,,,,,2.69,,8922.7236,Xobs,Xobs,,Xobs,19.3,,1.0,7.8,,,Xobs,18871.0,,16.5,Agm,Xobs,Xobs,d,mg,m,,fo,po,Xobs,Xobs,m,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,4281.0,Xobs,,Xobs,Xobs,,Xobs,619.0,1.8,30594.0,,11.6,,7.0,137.0,5.0,,,92.0,0.92,64.2,,,,,,,1038.0,0.2,6.0,,,1.7,67.0,s,fo,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,,0.9,,,10.24,1363.0,0.33,,2.46,5.0,qz,fc,2.0,ma,5.0,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,5546.6586,,0.7,31.3,,36.0,276.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
