Hole,Row_index,Ag_ppm,Al_ppm,Alpha,Alt1_Code,Alt1_Int,Alt1_Style,Alt2_Code,Alt2_Int,Alt2_Style,Alt3_Code,Alt3_Int,Alt3_Style,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Beta,Bi_ppm,Bin_variability,Ca_ppm,Carbonate_11300nm_Height,Carbonate_11300nm_WL,Carbonate_6500_Height,Carbonate_6500_WL,Carbonate_6500nm_Mask,Cd_ppm,Ce_ppm,Co_ppm,Computed_Plane_Azimuth,Computed_Plane_Dip,Cr_ppm,Cs_ppm,Cu_ppm,DS_U_TIR_TSA703_Group,DS_U_TIR_TSA703_Mineral,Density_g_cm3,Depth_m,Dip,Dip_Direction,Dy_ppm,Er_ppm,Eu_ppm,Fe_%,Felsic-Mafic_Index_Wvl,Felsic-Mafic_Index_wvl_RMean,Fill_Min1,Fill_Min2,Fill_Thickness,Fill_Type,Ga_ppm,Gd_ppm,Ge_ppm,Hf_ppm,Ho_ppm,In_ppm,Infill_Texture,K_ppm,La_ppm,Li_ppm,Lith1_Code,Lith1_Colour1,Lith1_Colour2,Lith1_Colour_Tone,Lith1_GrainSize,Lith1_Struct_Int,Lith1_Struct_Pct,Lith1_Structure,Lith1_Texture1,Lith1_Texture2,Lith1_Texture3,Lith1_Texture_Int,Lith1_pc,Lith2_Code,Lith2_Colour1,Lith2_Colour2,Lith2_Colour_Tone,Lith2_GrainSize,Lith2_Strat,Lith2_Struct_Pct,Lith2_Structure,Lith2_Structure_Int,Lith2_Texture1,Lith2_Texture2,Lith2_pc,Logged_By,Lu_ppm,Mg_ppm,Min1_Code,Min1_Pct,Min1_Style,Min2_Code,Min2_Pct,Min2_Style,Mn_ppm,Mo_ppm,Na_ppm,Nat_Gamma_cps,Nb_ppm,Nd_ppm,Ni_ppm,P_ppm,Pb_ppm,Pr_ppm,Pt_ppb,RQD_Pct,RQD_m,Rb_ppm,Re_ppm,Recovery_Pct,Recovery_m,Res_Deep,Res_Shallow,SSD_gcc,S_ppm,Sb_ppm,Sc_ppm,Se_ppm,Sm_ppm,Sn_ppm,Sr_ppm,Structure_Int,Structure_Type,Sulph1_Code,Sulph1_Pct,Sulph1_Style,Sulph2_Code,Sulph2_Pct,Sulph2_Style,Sulph3_Code,Sulph3_Pct,Sulph3_Style,Susc_SI_10-3,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_ppm,Tl_ppm,Tm_ppm,U_ppm,V_ppm,Vein1_Comp,Vein1_Morph,Vein1_Pct,Vein1_Style,Vein1_Thickness,Vein2_Comp,Vein2_Morph,Vein2_Pct,Vein2_Style,Vein2_Thickness,Vein3_Comp,Vein3_Morph,Vein3_Style,Vein3_pct,Vel_geomean_ms,Vel_std_ms,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm,pXRF_Ag_ppm,pXRF_As_ppm,pXRF_Au_ppm,pXRF_Ba_ppm,pXRF_Bi_ppm,pXRF_Ca_ppm,pXRF_Cd_ppm,pXRF_Co_ppm,pXRF_Cr_ppm,pXRF_Cs_ppm,pXRF_Cu_ppm,pXRF_Fe_ppm,pXRF_Hg_ppm,pXRF_K_ppm,pXRF_Mn_ppm,pXRF_Mo_ppm,pXRF_Ni_ppm,pXRF_P_ppm,pXRF_Pb_ppm,pXRF_Pt_ppm,pXRF_Rb_ppm,pXRF_S_ppm,pXRF_Sb_ppm,pXRF_Sc_ppm,pXRF_Se_ppm,pXRF_Sn_ppm,pXRF_Sr_ppm,pXRF_Te_ppm,pXRF_Th_ppm,pXRF_Ti_ppm,pXRF_U_ppm,pXRF_V_ppm,pXRF_W_ppm,pXRF_Y_ppm,pXRF_Zn_ppm,pXRF_Zr_ppm
dd0004,100,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.013999999999999999,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,50.750316,,,,,,,,9348.1123,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ab,gr,Xobs,l,fg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,mm,100.0,pr,Xobs,,Xobs,,,,8.9404287,,,,,,,,,,,,102.6667,1.5399999,3.0179548,,3.1759247000000004,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0049999,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,4.0,44.0,,,13.0,5945.0,9.0,1859.0,22.0,,132.0,94686.0,2.0,2322.0,546.0,1.0,123.0,141.0,2.0,,23.0,109.0,17.0,,1.0,18.0,116.0,,3.0,2016.0,2.0,27.0,0.0,14.0,116.0,38.0
dd0004,101,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.009999899999999999,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,51.270725,,,,,,,,9431.582,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ab,gr,Xobs,l,fg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,mm,100.0,pr,Xobs,,Xobs,,,,11.495628,,,,,,,,,,,,102.6667,1.5399999,2.9047682,,3.1783902000000004,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0049999,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,67.0,,,8.0,3895.0,30.0,1767.0,19.0,,109.0,91991.0,0.0,3287.0,531.0,0.0,132.0,87.0,2.0,,18.0,11.0,8.0,,1.0,1.0,68.0,,2.0,2252.0,0.0,34.0,5.0,20.0,104.0,35.0
dd0004,102,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.009999899999999999,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,51.742633000000005,,,,,,,,9417.7783,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ab,gr,Xobs,l,fg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,mm,100.0,pr,Xobs,,Xobs,,,,9.418854699999999,,,,,,,,,,,,99.594215,1.4939129999999998,3.2981955999999997,,3.2247027999999998,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0049999,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,67.0,,,8.0,3895.0,30.0,1767.0,19.0,,109.0,91991.0,0.0,3287.0,531.0,0.0,132.0,87.0,2.0,,18.0,11.0,8.0,,1.0,1.0,68.0,,2.0,2252.0,0.0,34.0,5.0,20.0,104.0,35.0
dd0004,103,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.009999899999999999,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,52.248893,,,,,,,,9404.5283,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ab,gr,Xobs,l,fg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,mm,100.0,pr,Xobs,,Xobs,,,,9.2935438,,,,,,,,,,,,98.666671,1.48,3.6984779000000003,,3.2277646,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0051985,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,67.0,,,8.0,3895.0,30.0,1767.0,19.0,,109.0,91991.0,0.0,3287.0,531.0,0.0,132.0,87.0,2.0,,18.0,11.0,8.0,,1.0,1.0,68.0,,2.0,2252.0,0.0,34.0,5.0,20.0,104.0,35.0
dd0004,104,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.009999899999999999,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,52.739734,,,,,,,,9334.8046,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ab,gr,Xobs,l,fg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,mm,100.0,pr,Xobs,,Xobs,,,,10.05847,,,,,,,,,,,,98.666671,1.48,3.5281569999999998,,3.2547521,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0049999,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,67.0,,,8.0,3895.0,30.0,1767.0,19.0,,109.0,91991.0,0.0,3287.0,531.0,0.0,132.0,87.0,2.0,,18.0,11.0,8.0,,1.0,1.0,68.0,,2.0,2252.0,0.0,34.0,5.0,20.0,104.0,35.0
dd0004,105,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.009999899999999999,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,53.260692000000006,,,,,,,,9342.5146,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ab,gr,Xobs,l,fg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,mm,100.0,pr,Xobs,,Xobs,,,,6.7237587,,,,,,,,,,,,102.05955,1.5308928,4.9798212,,3.3153214,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0049999,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,67.0,,,8.0,3895.0,30.0,1767.0,19.0,,109.0,91991.0,0.0,3287.0,531.0,0.0,132.0,87.0,2.0,,18.0,11.0,8.0,,1.0,1.0,68.0,,2.0,2252.0,0.0,34.0,5.0,20.0,104.0,35.0
dd0004,106,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.00823,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,53.755283,,,,,,,,9342.1171,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ab,gr,Xobs,l,fg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,mm,73.451324,pr,px,40.0,eg,,,,7.540133,,,,,,,,,,,,102.6667,1.5399999,7.7706103,,3.3991591,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0049999,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,6.3451328,50.18584,,,7.1150440999999995,23335.707000000002,23.805309,1572.7522,22.982301,,112.09733999999999,89573.304,1.3274335,2593.6372,647.8141400000001,1.3274335,124.47787,125.0531,2.4424778999999996,,14.460177,86.663719,5.7876105,,1.0,13.831857999999999,96.31858000000001,,4.2123894,2329.4335,1.3274335,42.407077,10.309733999999999,21.327434,94.707962,37.21239
dd0004,107,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,54.251113000000004,,,,,,,,9382.8085,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,6.750999900000001,,,,,,,,,,,,102.6667,1.5399999,16.152401,,3.3689998999999995,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0052,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,3.0,29.0,,,6.0,47831.0,16.0,1328.0,28.0,,116.0,86527.0,3.0,1720.0,795.0,3.0,115.0,173.0,3.0,,10.0,182.0,3.0,,1.0,30.0,132.0,,7.0,2427.0,3.0,53.0,17.0,23.0,83.0,40.0
dd0004,108,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,54.772045,,,,,,,,9369.5185,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,3.6928656,,,,,,,,,,,,95.621887,1.4343283000000002,17.342813,,3.3482760999999996,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0049999,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,3.0,29.0,,,6.0,47831.0,16.0,1328.0,28.0,,116.0,86527.0,3.0,1720.0,795.0,3.0,115.0,173.0,3.0,,10.0,182.0,3.0,,1.0,30.0,132.0,,7.0,2427.0,3.0,53.0,17.0,23.0,83.0,40.0
dd0004,109,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,55.248752,,,,,,,,9543.8925,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,4.8571653,,,,,,,,,,,,94.666656,1.4199998999999999,20.801668,,3.4144172,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0053973,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,3.0,29.0,,,6.0,47831.0,16.0,1328.0,28.0,,116.0,86527.0,3.0,1720.0,795.0,3.0,115.0,173.0,3.0,,10.0,182.0,3.0,,1.0,30.0,132.0,,7.0,2427.0,3.0,53.0,17.0,23.0,83.0,40.0
dd0004,110,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,AMPHIBOLE,Hornblende,,55.749790000000004,,,,,,,,9866.0849,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,7.000642699999999,,,,,,,,,,,,94.666656,1.4199998999999999,65.031692,,3.4779415,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0055974,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,3.0,29.0,,,6.0,47831.0,16.0,1328.0,28.0,,116.0,86527.0,3.0,1720.0,795.0,3.0,115.0,173.0,3.0,,10.0,182.0,3.0,,1.0,30.0,132.0,,7.0,2427.0,3.0,53.0,17.0,23.0,83.0,40.0
dd0004,111,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,AMPHIBOLE,Hornblende,,56.260429,,,,,,,,9807.6484,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,5.3505519999999995,,,,,,,,,,,,101.41296,1.5211938999999999,70.672073,,3.4170894,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.005432800000000001,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,3.0,29.0,,,6.0,47831.0,16.0,1328.0,28.0,,116.0,86527.0,3.0,1720.0,795.0,3.0,115.0,173.0,3.0,,10.0,182.0,3.0,,1.0,30.0,132.0,,7.0,2427.0,3.0,53.0,17.0,23.0,83.0,40.0
dd0004,112,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,AMPHIBOLE,Hornblende,,56.746196,,,,,,,,9574.747,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,5.6363453,,,,,,,,,,,,102.6667,1.5399999,46.888919,,3.3395395,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0054028,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,3.0,29.0,,,6.0,47831.0,16.0,1328.0,28.0,,116.0,86527.0,3.0,1720.0,795.0,3.0,115.0,173.0,3.0,,10.0,182.0,3.0,,1.0,30.0,132.0,,7.0,2427.0,3.0,53.0,17.0,23.0,83.0,40.0
dd0004,113,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,AMPHIBOLE,Hornblende,,57.249588,,,,,,,,9410.9248,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,6.0697498,,,,,,,,,,,,102.6667,1.5399999,30.388395000000003,,3.29675,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0054027,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,3.0,29.0,,,6.0,47831.0,16.0,1328.0,28.0,,116.0,86527.0,3.0,1720.0,795.0,3.0,115.0,173.0,3.0,,10.0,182.0,3.0,,1.0,30.0,132.0,,7.0,2427.0,3.0,53.0,17.0,23.0,83.0,40.0
dd0004,114,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.006,,,,,,,,,,,,,,,,,,,,AMPHIBOLE,Hornblende,,57.750877,,,,,,,,9511.9404,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,6.972777799999999,,,,,,,,,,,,100.55309,1.5082962,42.936504,,3.3333406,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0051777,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,3.0,29.0,,,6.0,47831.0,16.0,1328.0,28.0,,116.0,86527.0,3.0,1720.0,795.0,3.0,115.0,173.0,3.0,,10.0,182.0,3.0,,1.0,30.0,132.0,,7.0,2427.0,3.0,53.0,17.0,23.0,83.0,40.0
dd0004,115,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.016,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,58.249809,,,,,,,,9380.7597,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,9.193014100000001,,,,,,,,,,,,100.0,1.5,26.844036,,3.4402970999999996,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0056013999999999994,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,46.0,,,11.0,34590.0,4.0,1804.0,44.0,,130.0,86231.0,2.0,2216.0,707.0,1.0,90.0,2.0,2.0,,17.0,38.0,13.0,,0.0,3.0,105.0,,2.0,2656.0,1.0,57.0,20.0,21.0,58.0,49.0
dd0004,116,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.016,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,58.755008,,,,,,,,9360.9238,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,7.250599799999999,,,,,,,,,,,,100.0,1.5,27.284496,,3.4142370000000004,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0049999,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,46.0,,,11.0,34590.0,4.0,1804.0,44.0,,130.0,86231.0,2.0,2216.0,707.0,1.0,90.0,2.0,2.0,,17.0,38.0,13.0,,0.0,3.0,105.0,,2.0,2656.0,1.0,57.0,20.0,21.0,58.0,49.0
dd0004,117,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.016,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,59.257473,,,,,,,,9434.4033,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,5.1681904,,,,,,,,,,,,95.81633000000001,1.0397958,13.861347,,3.6278979,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0052176,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,46.0,,,11.0,34590.0,4.0,1804.0,44.0,,130.0,86231.0,2.0,2216.0,707.0,1.0,90.0,2.0,2.0,,17.0,38.0,13.0,,0.0,3.0,105.0,,2.0,2656.0,1.0,57.0,20.0,21.0,58.0,49.0
dd0004,118,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.016,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,59.749839,,,,,,,,9384.6767,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,5.8665847,,,,,,,,,,,,95.0,0.9499999,26.63471,,3.7512641,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0054025,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,46.0,,,11.0,34590.0,4.0,1804.0,44.0,,130.0,86231.0,2.0,2216.0,707.0,1.0,90.0,2.0,2.0,,17.0,38.0,13.0,,0.0,3.0,105.0,,2.0,2656.0,1.0,57.0,20.0,21.0,58.0,49.0
dd0004,119,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.016,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,60.249697999999995,,,,,,,,9378.7548,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,6.292451799999999,,,,,,,,,,,,100.36941999999999,2.6609678,25.534072000000002,,3.7035887,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.005201600000000001,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,46.0,,,11.0,34590.0,4.0,1804.0,44.0,,130.0,86231.0,2.0,2216.0,707.0,1.0,90.0,2.0,2.0,,17.0,38.0,13.0,,0.0,3.0,105.0,,2.0,2656.0,1.0,57.0,20.0,21.0,58.0,49.0
dd0004,120,,,,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,0.016,,,,,,,,,,,,,,,,,,,,SMECTITE,Montmorillonite,,60.744673999999996,,,,,,,,9397.3867,Xobs,Xobs,,Xobs,,,,,,,Xobs,,,,Ado,gg,Xobs,m,mg,Xobs,,Xobs,ma,Xobs,Xobs,s,100.0,Xobs,Xobs,Xobs,Xobs,Xobs,Xobs,,Xobs,Xobs,Xobs,Xobs,,,,,fd,40.0,eg,px,40.0,eg,,,,6.3963627,,,,,,,,,,,,101.9355,3.16,24.875629,,3.7278468,,,,,,,,Xobs,Xobs,Xobs,,,Xobs,,Xobs,Xobs,,Xobs,0.0049999,,,,,,,,,,Xobs,Xobs,,Xobs,,Xobs,Xobs,,Xobs,,Xobs,Xobs,Xobs,,,,,,,,,9.0,46.0,,,11.0,34590.0,4.0,1804.0,44.0,,130.0,86231.0,2.0,2216.0,707.0,1.0,90.0,2.0,2.0,,17.0,38.0,13.0,,0.0,3.0,105.0,,2.0,2656.0,1.0,57.0,20.0,21.0,58.0,49.0
